a01,aeu,totexp_m,hh_type,div,District,lat1,long1,totexp_m_pc
361,4.669999957,3230.982084,3,50,10,24.81916667,89.11861111,691.859125
362,2.799999982,4325.208302,3,50,10,25.07305556,89.11944444,1544.71726
363,4.049999923,2743.648853,3,50,10,25.06805556,89.11444444,677.4441743
364,4.99999994,3243.373085,3,50,10,25.05583333,89.11194444,648.6746247
365,3.259999931,2571.488098,3,50,10,25.05305556,89.11555556,788.8000468
366,3.429999948,5579.731934,3,50,10,25.04472222,89.11611111,1626.744029
367,2.889999986,3392.738014,3,50,10,25.04444444,89.11083333,1173.957796
368,5.969999969,5043.199329,3,50,10,25.04722222,89.10777778,844.757011
369,3.539999962,2490.666622,3,50,10,25.03861111,89.10583333,703.5781494
370,3.379999936,3760.535755,3,50,10,25.03361111,89.11444444,1112.584564
371,5.2299999,4401.061401,3,50,10,25.03027778,89.11388889,841.5031521
372,2.339999974,2246.369118,3,50,10,25.03805556,89.13111111,959.9868132
373,4.639999926,3680.583405,3,50,10,25.02722222,89.12333333,793.2291946
374,2.839999974,2675.089355,3,50,10,25.03222222,89.12694444,941.9328803
375,2.539999962,2743.253929,3,50,10,25.03083333,89.13083333,1080.021248
376,2.889999926,3116.111122,3,50,10,25.04666667,89.12666667,1078.23917
377,3.959999919,3485.91077,3,50,10,25.04305556,89.12361111,880.2805156
378,2.97999993,3464.196419,3,50,10,25.0525,89.11916667,1162.482047
379,3.349999964,3794.181526,3,50,10,25.06638889,89.12861111,1132.591512
380,3.649999976,3763.440369,3,50,10,24.81805556,89.13166667,1031.07956
381,2.319999993,3773.065449,3,50,10,24.89444444,89.60277778,1626.321319
382,2.709999979,3517.916702,3,50,10,24.905,89.59805556,1298.124255
383,2.339999974,2862.103188,3,50,10,24.91055556,89.6,1223.121034
384,3.169999957,2786.5774,3,50,10,24.90722222,89.58527778,879.0465104
385,3.139999926,3521.830566,3,50,10,24.90166667,89.58972222,1121.602118
386,3.209999919,3026.25,3,50,10,24.89583333,89.58361111,942.7570332
387,2.539999962,3116.686584,3,50,10,24.88916667,89.59027778,1227.041981
388,4.009999901,4767.142746,3,50,10,24.88416667,89.58111111,1188.813682
389,3.359999955,7232.982105,3,50,10,24.88861111,89.56638889,2152.673275
390,3.049999952,3105.669724,3,50,10,24.88055556,89.55194444,1018.252384
391,2.019999981,1769.682556,3,50,10,24.89638889,89.5725,876.0804816
392,2.49999994,2240.416702,3,50,10,24.9,89.56138889,896.1667023
393,4.419999957,5302.071487,3,50,10,24.90888889,89.5575,1199.563697
394,0.829999983,1850.892822,3,50,10,24.88666667,89.54555556,2229.991397
395,2.279999971,2879.226191,3,50,10,24.87333333,89.565,1262.81852
396,3.49999994,3814.042816,3,50,10,24.85583333,89.56361111,1089.726537
397,4.199999928,3472.648849,3,50,10,24.86111111,89.55111111,826.8211687
398,3.73999995,3106.398853,3,50,10,24.85027778,89.53833333,830.5879398
399,0.829999983,1853.42263,3,50,10,24.82638889,89.53027778,2233.039358
400,3.619999975,3800.119156,3,50,10,24.82166667,89.55888889,1049.75668
401,2.799999952,2361.443474,3,50,10,24.7875,89.71277778,843.3726836
402,2.939999938,2542.116074,3,50,10,24.81361111,89.71083333,864.6653494
403,3.47999993,3327.212757,3,50,10,24.78583333,89.74444444,956.0956392
404,4.189999968,3455.099136,3,50,10,24.76583333,89.74972222,824.6060055
405,4.139999926,3286.279875,3,50,10,24.775,89.76,793.7874235
406,2.839999944,2017.753,3,50,10,24.78416667,89.76277778,710.4764226
407,1.99000001,2506.478199,3,50,10,24.77694444,89.73861111,1259.536777
408,3.049999952,3659.065582,3,50,10,24.76777778,89.77027778,1199.693652
409,3.109999955,2704.047531,3,50,10,24.76361111,89.77222222,869.4686722
410,3.049999923,3143.36319,3,50,10,24.79833333,89.71972222,1030.610908
411,4.279999912,4027.785751,3,50,10,24.785,89.52722222,941.0714566
412,3.199999928,2389.189018,3,50,10,24.77083333,89.52444444,746.6215849
413,3.969999969,4516.646881,3,50,10,25.00888889,89.77527778,1137.694437
414,4.059999943,3901.047699,3,50,10,25.01055556,89.75555556,960.8492005
415,4.109999955,4387.952309,3,50,10,24.99972222,89.75444444,1067.628311
416,2.49999994,4656.493088,3,50,10,24.99222222,89.75861111,1862.59728
417,2.699999988,2093.496994,3,50,10,24.97972222,89.75138889,775.3692605
418,2.74999994,2348.273773,3,50,10,24.95638889,89.73194444,853.9177542
419,2.409999967,3687.150864,3,50,10,24.79666667,89.71527778,1529.938139
420,3.429999948,2564.51778,3,50,10,24.755,89.72861111,747.6728337
421,3.369999915,3130.238125,3,50,10,24.97833333,89.30972222,928.8540663
422,3.359999955,4336.702225,3,50,10,24.96777778,89.30694444,1290.685203
423,4.769999892,3075.813339,3,50,10,24.97472222,89.26833333,644.8246141
424,4.340000004,4329.791595,3,50,10,24.96333333,89.32444444,997.6478322
425,3.529999971,4039.613064,3,50,10,24.94777778,89.31972222,1144.366316
426,2.709999979,2750.674616,3,50,10,24.93444444,89.32222222,1015.009091
427,2.339999974,2218.015884,3,50,10,24.93055556,89.3025,947.8700467
428,3.430000007,8850.845276,3,50,10,24.92,89.30083333,2580.421358
429,2.429999948,3169.999878,3,50,10,24.95083333,89.28777778,1304.526727
430,3.409999967,3422.142939,3,50,10,24.94083333,89.27027778,1003.560989
431,2.439999938,2362.956394,3,50,10,24.92444444,89.26166667,968.4247763
432,3.409999937,2055.071411,3,50,10,24.92222222,89.24222222,602.660249
433,2.889999926,3060.079395,3,50,10,24.91361111,89.24222222,1058.851029
434,3.709999979,3004.940491,3,50,10,24.91888889,89.25055556,809.9570103
435,2.349999964,2307.658836,3,50,10,24.91277778,89.25305556,981.9824985
436,2.309999973,2230.258015,3,50,10,24.90777778,89.24611111,965.4796715
437.1,2.519999981,3497.658546,3,50,10,24.91694444,89.23888889,1387.959751
437.2,1.729999959,1740.922665,3,50,10,24.94805556,89.2725,1006.313703
438,2.899999946,1507.038651,3,50,10,24.90194444,89.23916667,519.6685098
439,3.199999988,2684.732105,3,50,10,24.89527778,89.24722222,838.978786
440,5.209999949,5700.714188,3,50,10,24.89083333,89.25138889,1094.186995
441,2.339999974,2491.984146,3,50,10,24.82194444,89.77666667,1064.950502
442,3.149999917,2860.505951,3,50,10,24.81972222,89.78333333,908.0971513
443,3.119999945,2392.410713,3,50,10,24.8175,89.77944444,766.798319
444,2.74999994,2463.313511,3,50,10,24.81777778,89.80222222,895.750387
445,2.279999971,4654.821457,3,50,10,24.82972222,89.82277778,2041.588384
446,3.959999919,3146.73819,3,50,10,24.84416667,89.83638889,794.6308723
447,3.169999957,5566.919716,3,50,10,24.86111111,89.82611111,1756.126117
448,1.859999955,2168.095261,3,50,10,24.90333333,89.74333333,1165.642642
449,4.529999942,3790.654739,3,50,10,24.89,89.83638889,836.7891365
450,3.319999933,3832.142925,3,50,10,24.89111111,89.85388889,1154.25994
451,3.319999933,2733.645828,3,50,10,24.895,89.84611111,823.3873142
452,3.799999952,3743.749847,3,50,10,24.87222222,89.84027778,985.1973406
453,2.539999962,4003.224179,3,50,10,24.86638889,89.84638889,1576.072535
454,1.290000021,4570,3,50,10,24.83694444,89.85444444,3542.6356
455,3.369999945,3821.690491,3,50,10,24.85611111,89.62305556,1134.032805
456,3.639999986,3194.357178,3,50,10,24.85333333,89.64138889,877.5706567
457,2.559999943,3096.765884,3,50,10,24.84916667,89.65444444,1209.674201
458,2.24000001,2884.305481,3,50,10,24.83888889,89.65111111,1287.63637
459,3.589999914,2938.839355,3,50,10,24.84083333,89.63916667,818.6182244
460,4.419999957,3463.452469,3,50,10,24.84166667,89.60666667,783.586539
461,3.419999957,3001.116058,3,50,10,25.10555556,89.37777778,877.5193263
462,1.290000021,1683.125,3,50,10,25.11388889,89.37055556,1304.74804
463,4.039999962,3930.49419,3,50,10,25.10611111,89.35305556,972.8946107
464,5.019999951,3605.357178,3,50,10,25.10638889,89.34611111,718.198648
465,3.149999917,2309.49409,3,50,10,25.10222222,89.34472222,733.1727464
466,3.269999981,2648.124958,3,50,10,25.10638889,89.33944444,809.8241509
467,5.109999895,5468.492096,3,50,10,25.11111111,89.33416667,1070.155031
468,1.98999998,2611.994068,3,50,10,25.09777778,89.36277778,1312.559847
469,3.629999995,2494.11911,3,50,10,25.08416667,89.35888889,687.0851552
470,1.180000007,814.5952187,3,50,10,25.07972222,89.36166667,690.3349269
471,1.859999955,2275.892883,3,50,10,25.08361111,89.37194444,1223.598354
472,3.360000014,2335.11908,3,50,10,25.09305556,89.40027778,694.9759136
473,2.539999962,2954.24601,3,50,10,25.11694444,89.37333333,1163.088998
474.1,5.419999957,3755.238098,3,50,10,25.08972222,89.33777778,692.8483631
474.2,2.339999974,1976.527771,3,50,10,25.08972222,89.33777778,844.6699971
475,1.859999955,3407.470341,3,50,10,25.05805556,89.34361111,1831.973346
476,3.119999945,2386.041656,3,50,10,25.07777778,89.3275,764.7569546
477,3.230000019,3918.541529,3,50,10,25.09388889,89.32972222,1213.170745
478,3.349999964,3598.422745,3,50,10,25.09083333,89.32083333,1074.156055
479,3.039999962,3541.577545,3,50,10,25.10305556,89.33111111,1164.992628
480,3.269999921,3597.922745,3,50,10,25.11138889,89.32388889,1100.282211
481,4.049999982,3299.712357,3,20,12,23.98416667,90.98388889,814.7437953
482,2.049999952,2762.499878,3,20,12,24.00194444,90.98305556,1347.560947
483,4.569999963,3887.738136,3,20,12,23.9675,90.98694444,850.7085706
484,6.909999907,5744.768188,3,20,12,23.97555556,90.99138889,831.3702266
485,3.149999976,5332.857178,3,20,12,23.98027778,90.98666667,1692.970545
486,3.539999962,2830.166733,3,20,12,23.94972222,90.98972222,799.4821365
487,1.319999993,6551.666637,3,20,12,23.96611111,91.00111111,4963.383843
488,3.519999921,5508.315445,3,20,12,23.97611111,91,1564.862377
489,1.859999955,2718.214252,3,20,12,23.96833333,90.32722222,1461.405548
490,4.120000005,6368.726288,3,20,12,23.95333333,90.98444444,1545.80735
491,3.919999897,4965.059349,3,20,12,23.93166667,91.01944444,1266.596806
492,3.659999907,6205.208008,3,20,12,23.94111111,91.01722222,1695.412067
493,3.869999945,5610.785729,3,20,12,23.94194444,91.01194444,1449.815454
494,6.389999926,4871.220276,3,20,12,23.95527778,91.02472222,762.3193008
495,6.369999945,5635.78381,3,20,12,23.93111111,91.03055556,884.7384393
496,4.549999952,5429.543533,3,20,12,23.92416667,91.03138889,1193.306284
497,3.299999982,2764.946358,3,20,12,23.92555556,91.02555556,837.8625372
498,2.809999913,2331.666685,3,20,12,23.94722222,91.01611111,829.7746467
499,2.719999999,4812.618931,3,20,12,23.95555556,91.00888889,1769.345196
500,4.389999926,4070.327606,3,20,12,23.95111111,91.00833333,927.1817027
501,3.23999995,2645.514271,3,20,12,24.13083333,91.23,816.5167629
502,4.519999981,2911.875,3,20,12,24.12861111,91.22611111,644.2201355
503,2.539999962,2250.347183,3,20,12,24.07583333,91.22583333,885.9634713
504,3.98999998,2530.932467,3,20,12,24.07444444,91.22666667,634.3189171
505,2.589999944,1961.041666,3,20,12,24.08277778,91.22611111,757.1589608
506,3.599999964,4683.303476,3,20,12,24.08416667,91.22527778,1300.917645
507,2.389999986,2778.452343,3,20,12,24.13861111,91.20777778,1162.532368
508,2.209999979,2863.035769,3,20,12,24.16583333,91.20055556,1295.491311
509,4.189999938,4780.946487,3,20,12,24.07861111,91.20805556,1141.037365
510,3.579999954,3197.60116,3,20,12,24.16361111,91.2,893.1846932
511,2.170000017,1415.992031,3,20,12,24.16194444,91.20194444,652.5308849
512,3.019999951,1735.654861,3,20,12,24.1225,91.34583333,574.7201621
513,2.99999997,3634.136805,3,20,12,24.14472222,91.20527778,1211.378947
514,2.649999976,2341.87499,3,20,12,24.15194444,91.19722222,883.7264191
515,3.609999985,3640.92252,3,20,12,24.09111111,91.20805556,1008.565799
516,4.229999989,5669.553467,3,20,12,24.08222222,91.20111111,1340.319972
517,2.329999983,8291.269947,3,20,12,24.11777778,91.18805556,3558.484981
518,3.99999994,2708.233971,3,20,12,24.09138889,91.17944444,677.0585027
519,2.779999971,3035.039619,3,20,12,24.07527778,91.20111111,1091.740882
520,3.030000001,3537.458332,3,20,12,24.06583333,91.205,1167.477997
521,2.410000026,5049.940407,3,20,12,24.10861111,91.30472222,2095.410934
522,2.539999962,1824.007986,3,20,12,24.10805556,91.31,718.1133911
523.1,2.679999948,1892.222206,3,20,12,24.10916667,91.30611111,706.0530758
523.2,0.75,1412.797604,3,20,12,24.10916667,91.30611111,1883.730138
524,1.849999964,1982.708296,3,20,12,24.1225,91.30222222,1071.734235
525,1.859999955,2800.380943,3,20,12,24.11333333,91.05027778,1505.581189
526,3.359999955,5064.434692,3,20,12,24.11277778,91.30944444,1507.27225
527,2.889999926,4326.994118,3,20,12,24.09194444,91.28777778,1497.229837
528,2.23999995,1637.182543,3,20,12,24.09777778,91.2875,730.8850801
529,4.469999969,3421.34912,3,20,12,24.14416667,91.05694444,765.402493
530,3.949999958,3870.51597,3,20,12,24.09277778,91.27583333,979.8774712
531,2.899999976,3093.333292,3,20,12,24.09916667,91.28472222,1066.666661
532,2.539999962,4038.710449,3,20,12,24.1525,91.05833333,1590.043508
533,6.009999931,2439.970215,3,20,12,24.14916667,91.05416667,405.9850654
534,8.73999995,6728.878845,3,20,12,24.14027778,91.2925,769.8946091
535,13.35999987,14718.38762,3,20,12,24.14722222,91.30361111,1101.675731
536,5.929999948,6100.885406,3,20,12,24.13444444,91.05,1028.81711
537,3.259999961,1431.333282,3,20,12,24.16361111,91.03388889,439.0592944
538,2.25999999,2203.020891,3,20,12,24.15694444,91.05805556,974.7880091
539,6.919999897,7673.988307,3,20,12,24.1525,91.06138889,1108.957864
540,1.859999955,4876.815536,3,20,12,24.14611111,91.06416667,2621.943901
541,3.409999967,2988.333252,3,20,12,23.90833333,91.055,876.3440707
542,1.639999986,4112.315308,3,20,12,23.90277778,91.05166667,2507.509356
543,1.840000004,3012.519825,3,20,12,23.90638889,91.055,1637.239032
544,2.419999957,851.527792,3,20,12,23.90222222,91.04861111,351.8709947
545,2.339999974,2776.904905,3,20,12,23.90611111,91.05694444,1186.711511
546,NA,0,3,20,12,23.89722222,91.04305556,NA
547,2.360000014,1831.994053,3,20,12,23.89888889,91.04444444,776.2686618
548,3.859999985,2939.156738,3,20,12,23.92861111,91.05972222,761.4395726
549,4.859999955,3608.472225,3,20,12,23.92388889,91.06583333,742.4840039
550,NA,0,3,20,12,23.92555556,91.07333333,NA
551,2.349999964,3518.829317,3,20,12,23.9325,91.07888889,1497.3742
552,3.269999921,3008.124935,3,20,12,23.93861111,91.09083333,919.9159044
553,4.899999917,4662.817448,3,20,12,23.85888889,91.07361111,951.5954137
554,3.379999936,3717.544586,3,20,12,23.91222222,91.0825,1099.865283
555,0.610000014,1147.648872,3,20,12,23.89472222,91.07916667,1881.39155
556,2.609999985,2800.571438,3,20,12,23.88833333,91.045,1073.015883
557,3.290000021,2411.416706,3,20,12,23.90944444,91.08194444,732.9534013
558,3.419999957,3125.64294,3,20,12,23.89944444,91.06777778,913.9306956
559,3.24999994,3896.398729,3,20,12,23.88555556,91.05222222,1198.891939
560,2.629999936,2207.663696,3,20,12,23.88777778,91.0475,839.4158746
561,NA,0,3,20,12,24.41527778,91.46555556,NA
562,4.759999901,4934.404616,3,20,12,24.41055556,91.46083333,1036.639647
563,4.339999914,4878.601292,3,20,12,24.40805556,91.46055556,1124.101702
564,7.129999936,6163.511898,3,20,12,24.40416667,91.45972222,864.4476793
565,2.889999926,3428.353394,3,20,12,24.40944444,91.47361111,1186.281481
566,2.809999943,3291.190375,3,20,12,24.39583333,91.46944444,1171.24215
567,3.729999959,3658.750031,3,20,12,24.39972222,91.45916667,980.8981422
568,NA,0,3,20,12,24.42527778,91.44555556,NA
569,4.289999992,4341.426538,3,20,12,24.42138889,91.44305556,1011.98754
570,7.339999884,5548.917881,3,20,12,24.41527778,91.44611111,755.9833744
571,4.439999938,5901.547568,3,20,12,24.41305556,91.44527778,1329.177399
572,3.879999936,6419.714196,3,20,12,24.40472222,91.44638889,1654.565542
573,4.309999943,4558.035648,3,20,12,24.42083333,91.42694444,1057.548888
574,3.049999952,3333.854355,3,20,12,24.41416667,91.42416667,1093.067019
575,3.539999962,5822.131008,3,20,12,24.40611111,91.41722222,1644.669794
576,3.73999998,4203.726219,3,20,12,24.41194444,91.42083333,1123.990974
577,6.029999912,4595.458363,3,20,12,24.42194444,91.43138889,762.0992421
578,1.899999976,3628.095291,3,20,12,24.40611111,91.42722222,1909.523861
579,3.859999955,3523.02375,3,20,12,24.41916667,91.43222222,912.7004642
580,9.799999833,7668.233768,3,20,12,24.41583333,91.4125,782.4728468
581.1,4.939999908,7551.061562,3,20,13,23.49722222,90.73555556,1528.555
581.2,4.029999942,4207.809517,3,20,13,23.49722222,90.73555556,1044.121483
581.3,2.709999979,5564.761795,3,20,13,23.49722222,90.73555556,2053.417653
582.1,2.819999993,1731.398727,3,20,13,23.49277778,90.73166667,613.9711815
582.2,3.23999998,2386.499958,3,20,13,23.49277778,90.73166667,736.5740657
583.1,2.890000045,3197.238022,3,20,13,23.25944444,90.78055556,1106.310717
583.2,2.269999981,2748.97023,3,20,13,23.25944444,90.78055556,1211.000112
584,4.309999943,4701.587379,3,20,13,23.49111111,90.81222222,1090.855555
585,3.639999926,2627.708374,3,20,13,23.51666667,90.73166667,721.8979196
586,3.839999914,2810.279749,3,20,13,23.51277778,90.72305556,731.843701
587,2.469999969,2987.857136,3,20,13,23.51805556,90.81777778,1209.658775
588,4.49999997,2433.511944,3,20,13,23.50972222,90.72388889,540.7804355
589,5.229999959,3866.279743,3,20,13,23.49472222,90.72277778,739.2504346
590,0.829999983,2067.738098,3,20,13,23.5,90.72194444,2491.250771
591,2.819999993,1526.755974,3,20,13,23.49555556,90.82416667,541.402829
592,3.769999921,3199.392838,3,20,13,23.48972222,90.83722222,848.6453327
593,2.559999973,2019.821476,3,20,13,23.47388889,90.72277778,788.9927725
594,2.209999979,3177.033709,3,20,13,23.50722222,90.72416667,1437.571828
595,2.530000001,2885.386842,3,20,13,23.50888889,90.81555556,1140.469107
596,1.50999999,2364.37501,3,20,13,23.48861111,90.82194444,1565.811274
597,5.069999933,2507.738075,3,20,13,23.46777778,90.84083333,494.622901
598,3.73999995,3366.285645,3,20,13,23.48,90.8375,900.0763876
599,4.529999912,3282.657791,3,20,13,23.46,90.83055556,724.6485331
600,1.859999955,1587.113117,3,20,13,23.47611111,90.82583333,853.2866429
601,NA,0,3,20,13,23.37388889,90.84444444,NA
602,3.789999962,2477.190431,3,20,13,23.37861111,90.83861111,653.6122574
603,1.50999999,2736.398746,3,20,13,23.37916667,90.83611111,1812.184612
604,2.459999979,1762.440397,3,20,13,23.37361111,90.84888889,716.4391921
605.1,1.430000007,2221.607166,3,20,13,23.375,90.84222222,1553.571437
605.2,2.759999961,5706.785698,3,20,13,23.14472222,90.94444444,2067.676007
606,3.969999969,3334.142811,3,20,13,23.40944444,90.85666667,839.8344677
607,2.329999983,2401.051529,3,20,13,23.39361111,90.86361111,1030.494226
608,3.909999967,2896.916656,3,20,13,23.39361111,90.86611111,740.899407
609,4.169999927,3908.464272,3,20,13,23.39361111,90.88055556,937.2816162
610,4.269999951,4461.756063,3,20,13,23.42166667,90.88138889,1044.907755
611,4.409999967,3301.547665,3,20,13,23.37611111,90.85055556,748.6502698
612,2.540000021,7361.487909,3,20,13,23.39666667,90.86638889,2898.223562
613,4.169999957,3839.964285,3,20,13,23.41777778,90.88222222,920.8547541
614,NA,0,3,20,13,23.41888889,90.89416667,NA
615,4.679999948,3105.972208,3,20,13,23.42388889,90.84305556,663.6692827
616,4.399999917,3274.583344,3,20,13,23.41944444,90.85583333,744.2235013
617,1.859999985,2001.617052,3,20,13,23.42111111,90.86083333,1076.138209
618,2.629999936,1706.333282,3,20,13,23.38222222,90.855,648.7959408
619,3.460000008,2727.928619,3,20,13,23.40305556,90.85972222,788.4186742
620,4.979999959,5350.535828,3,20,13,23.41,90.85527778,1074.404793
621,3.389999926,2504.151791,3,20,13,23.16722222,90.91305556,738.6878599
622,2.75999999,3976.711334,3,20,13,23.2125,90.92055556,1440.837445
623,2.539999962,6166.626831,3,20,13,23.21166667,90.92944444,2427.805875
624,1.670000017,1478.194427,3,20,13,23.14388889,90.93916667,885.1463549
625,3.789999992,3116.587265,3,20,13,23.19972222,90.71111111,822.3185414
626.1,2.819999993,2960.494026,3,20,13,23.2325,90.91055556,1049.820579
